Country name;Country Code;Indicator Name;Indicator Code;Year;Value
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;10,37
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;8,483
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;7,964
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;8,73
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;11,099
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;9,239
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;8,401
Ecuador;ECU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;7,538
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;27,026
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;25,295
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;30,814
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;30,979
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;30,849
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;25,465
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;23,889
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;23,142
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;20,343
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;24,858
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;27,474
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;26,249
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;29,251
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;28,214
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;31,097
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;30,402
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;25,001
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;25,449
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;25,132
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;24,501
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;29,364
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;34,381
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;34,087
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;32,206
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;34,179
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;33,696
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;32,708
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;26,327
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;20,717
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;18,52
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;18,301
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;15,715
Egypt Arab Rep,;EGY;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;15,599
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;18,3416741700266
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;19,3432111366757
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;23,2580593325843
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;25,1326087942239
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;24,8467146008233
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;25,3312078512883
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;24,9619049413739
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;23,2640228276457
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;22,0115533578896
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;19,613237942281
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;17,6100032055382
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;17,9182124982037
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;18,2805743415513
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;18,8207578232676
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;19,2741281984313
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;18,0549356761673
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;16,4030809738205
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;16,9143421067908
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;21,7760225808897
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;22,9024065684729
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;23,6171413850799
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;26,3704925277421
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;27,5454875731907
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;27,16153187609
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;25,7164981512766
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;24,1310057011895
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;21,7834554473241
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;19,7487591397305
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;18,3580179471458
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;20,301686502625
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;19,8211846420435
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;16,9547843421231
Euro area;EMU;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;16,1258289608493
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;9,967
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;10,209
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;10,311
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;10,345
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;10,06
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;9,938
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;10,101
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;10,285
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;10,471
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;10,545
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;10,724
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;10,8
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;10,822
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;10,657
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;10,736
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;10,698
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;10,733
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;10,616
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;10,809
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;11,049
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;10,758
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;10,473
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;10,346
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;10,325
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;10,485
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;10,531
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;10,551
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;10,204
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;10,205
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;11,357
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;11,247
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;10,256
Eritrea;ERI;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;10,06
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;30,629
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;32,943
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;42,099
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;44,784
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;41,721
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;41,666
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;38,93
Spain;ESP;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;35,313
